REPORTID,ID,KATEGORIE,SORTIERUNG,TEXT
"186e62769ecroot","372783560787125","Wissenskompetenz",10,"- Studierende haben Kenntnisse über verschiedene Flüchtlingsgruppen, insbesondere über die Personengruppe „minderjährige Flüchtlinge“.
- Sie haben sich mit den Folgen von Verfolgung und Flucht auseinandergesetzt.
- Sie haben Kenntnisse über die Versorgungssituation der minderjährigen Flüchtlinge in Deutschland.
- Sie sind hierdurch in der Lage, ein Verständnis für die Situation der minderjährigen Flüchtlinge zu entwickeln und ihr professionelles Handeln empathisch und lösungsorientiert zu gestalten. 
"
"186e62769ecroot","372783590423129","Lehrinhalte",17,"- Hintergründe von Verfolgung und Flucht
- Analyse internationaler Flüchtlingsströme im Kontext von Menschenrechten und wirtschaftlich-politischen Interessen der sog. „Industrienationen“
- Die verschiedenen Flüchtlingsgruppen, unter bes. Berücksichtigung der Personengruppe ""Unbegleitete Minderjährige Flüchtlinge""
- Blick in die Jugendhilfe: Herausforderungen für Jugendämter und die stationäre Jugendhilfe
- Traumatisierung bei minderjährigen Flüchtlingen
- Herausforderungen in der Sozialen Arbeit / Begleitung von unbegleiteten minderjährigen Flüchtlingen: Spagat zwischen restriktiver Flüchtlingspolitik und dem integrierenden SGB VIII
- Sozialpädagogische Handlungsfelder als ""interkulturelle Zwischenwelten""
- Transkulturelle Aspekte der psychosozialen Versorgung minderjähriger Flüchtlinge
- Interkulturelle Kompetenz / Öffnung im Sozial- und Gesundheitswesen
"
"186e62769ecroot","372783590423129","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt."
"186e62769ecroot","372783714431145","Besonderheiten",14,"Das Modul ist nicht im Zertifikatsprogramm belegbar."
"186e62769ecroot","372783714431145","Fachkompetenz",4,"-"
"186e62769ecroot","372783714431145","Handlungskompetenz",11,"- Die Studierenden können sich eigenständig Trends, neue Entwicklungen und Themen erschließen und diese in ihre eigene berufliche oder akademische Perspektive integrieren."
"186e62769ecroot","372783714431145","Lehrform",47,"-"
"186e62769ecroot","372783714431145","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372783714431145","Literatur",31,"-"
"186e62769ecroot","372783714431145","Methodenkompetenz",40,"• Die Studierenden erwerben Haltungen wissenschaftlicher Neugier, Toleranz und Flexibilität gegenüber unterschiedlichen Denk- und Herangehensweisen."
"186e62769ecroot","372783714431145","Personale und Soziale Kompetenz",41,"• Die Studierenden üben den „Blick über den Tellerrand“, indem sie Theorie- und Praxisinteressen entwickeln, die über die spezifische Ausrichtung ihres Studiengangs (Soziale Arbeit in der Migrationsgesellschaft) hinausreichen."
"186e62769ecroot","372783714431145","Sachkompetenz",5,"-"
"186e62769ecroot","372783714431145","Selbstkompetenz",8,"- Die Studierenden erwerben Haltungen wissenschaftlicher Neugier, Toleranz und Flexibilität gegenüber unterschiedlichen Denk- und Herangehensweisen."
"186e62769ecroot","372783714431145","Sozial-ethische Kompetenz",7,"- Die Studierenden üben den „Blick über den Tellerrand“, indem sie Theorie- und Praxisinteressen entwickeln, die über die spezifische Ausrichtung ihres Studiengangs (Soziale Arbeit in der Migrationsgesellschaft) hinausreichen."
"186e62769ecroot","372783714431145","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372783714431145","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372783714431145","Wissenskompetenz",10,"- Die Studierenden vertiefen und verbreitern ihr Wissen mit Blick auf Rahmenkonzept und wissenschaftliche Grundlagen ihres Masterstudiengangs Soziale Arbeit in der Migrationsgesellschaft.
- Sie erkennen, dass Theorie- und Praxisentwicklung nicht abzuschließen sind und wie sie sich im Diskurs der „scientific community“ weiterentwickeln.   
"
"186e62769ecroot","372783750485149","Lehrinhalte",17,"-"
"186e62769ecroot","372783750485149","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt."
"186e62769ecroot","372784651324177","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372784651324177","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372784651324177","Wissenskompetenz",10,"- Die Studierenden kennen das System und die Strukturen der relevanten Rechtsbereiche und können Bezüge zur Planung herstellen.
"
"186e62769ecroot","372784651324177","Besonderheiten",14,"-"
"186e62769ecroot","372784651324177","Fachkompetenz",4,"-"
"186e62769ecroot","372784651324177","Handlungskompetenz",11,"- Die Studierenden verfügen über spezialisiertes Rechtsdetailwissen und können dieses handlungsleitend zur Problemlösung im entsprechenden Arbeitsfeld der Sozialen Arbeit anwenden.
- Die Studierenden sind in der Lage, die rechtlichen Rahmenbedingungen hinsichtlich ihrer Relevanz für die Soziale Arbeit im beruflichen Alltag zu reflektieren.
- Sie verfügen über einen multidisziplinären Blick auf rechtliche Zusammenhänge in Bezug auf sozialarbeiterische Handlungen und sind in der Lage, diese angemessen zu analysieren.
"
"186e62769ecroot","372784651324177","Lehrform",47,"-"
"186e62769ecroot","372784651324177","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372784651324177","Literatur",31,"-"
"186e62769ecroot","372784651324177","Methodenkompetenz",40,"- Die Studierenden haben sich mit den rechtlichen Grundlagen im Zusammenhang der Sozialplanung und mit eigenen Rechtsvorstellungen auseinandergesetzt. 
- Sie begreifen Paradoxien rechtlicher Gestaltung als Herausforderung für ihr eigenes professionelles Handeln.
"
"186e62769ecroot","372784651324177","Personale und Soziale Kompetenz",41,"- Die Studierenden haben sich mit Rechtsfragen aus sozialethischer Sicht befasst."
"186e62769ecroot","372784651324177","Sachkompetenz",5,"-"
"186e62769ecroot","372784651324177","Selbstkompetenz",8,"- Die Studierenden haben sich mit den rechtlichen Grundlagen im Zusammenhang der Sozialplanung und mit eigenen Rechtsvorstellungen auseinandergesetzt. 
- Sie begreifen Paradoxien rechtlicher Gestaltung als Herausforderung für ihr eigenes professionelles Handeln.
"
"186e62769ecroot","372784651324177","Sozial-ethische Kompetenz",7,"- Die Studierenden haben sich mit Rechtsfragen aus sozialethischer Sicht befasst."
"186e62769ecroot","372784677695181","Lehrinhalte",17,"- Auftrags- und Rechtsgrundlagen der Sozialplanung und sozialer Fachplanungen
- Verhältnis von öffentlicher und freier Wohlfahrtspflege (Wunsch- und Wahlrecht, Subsidiarität, Zusammenarbeit)
- Sozialverwaltungsrecht), insbesondere Sozialdatenschutz
- Kommunalrecht
- Haushaltsrecht, Entgeltfinanzierung, Gestaltung  von Leistungsvereinbarungen
"
"186e62769ecroot","372784677695181","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Patjens, T. / Patjens, R. (2020), Sozialverwaltungsrecht für die Soziale Arbeit, Baden-Baden.
- Engel, R. / Heilshorn, T. (2018), Kommunalrecht Baden-Wüttemberg, Baden-Baden.
"
"186e62769ecroot","372784695416183","Besonderheiten",14,"-"
"186e62769ecroot","372784695416183","Fachkompetenz",4,"-"
"186e62769ecroot","372784695416183","Handlungskompetenz",11,"- Die Studierenden wissen Bescheid über die zentralen Methoden und Techniken der Sozialplanung.
- Sie kennen die Vorgehensweisen und Herausforderungen von Planungsprozessen.
"
"186e62769ecroot","372784695416183","Lehrform",47,"-"
"186e62769ecroot","372784695416183","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372784695416183","Literatur",31,"-"
"186e62769ecroot","372784695416183","Methodenkompetenz",40,"- Die Studierenden wissen um die persönlichen und professionellen Herausforderungen, die mit ressortübergreifenden, auf Kommunikation und Partizipation ausgerichteten Planungsprozessen verbunden sind.
- Die Studierenden haben sich mit den Anforderungen auseinandergesetzt, die mit planerischem Handeln und einem Sich-Bewegen-Können zwischen verschiedenen Sektoren (Politik, Verwaltung, Träger, Zivilgesellschaft etc.) verbunden sind.
- Die Studierenden können Planungshandeln als strategische Balancearbeit in Verbindung mit einer hohen Kommunikations- und Kompromissfähigkeit begreifen.
"
"186e62769ecroot","372784695416183","Personale und Soziale Kompetenz",41,"- Die Studierenden haben sich mit Sozialplanung als einem Instrument einer bedarfsgerechten Sozialpolitik auseinandergesetzt.
- Die Studierenden haben Sozialplanung als Praxis Sozialer Arbeit auch vor dem Hintergrund ihre Rolle als Akteurin in kommunalpolitischen Räumen reflektiert.
- Die Studierenden haben Planungsprozesse als machtdurchzogene Prozesse der Aushandlung von Bedürfnissen, Rechten und Interessen sowie deren Übersetzung in Maßnahmen sozialer Dienste reflektiert.
"
"186e62769ecroot","372784695416183","Sachkompetenz",5,"-"
"186e62769ecroot","372784695416183","Selbstkompetenz",8,"- Die Studierenden wissen um die persönlichen und professionellen Herausforderungen, die mit ressortübergreifenden, auf Kommunikation und Partizipation ausgerichteten Planungsprozessen verbunden sind.
- Die Studierenden haben sich mit den Anforderungen auseinandergesetzt, die mit planerischem Handeln und einem Sich-Bewegen-Können zwischen verschiedenen Sektoren (Politik, Verwaltung, Träger, Zivilgesellschaft etc.) verbunden sind.
- Die Studierenden können Planungshandeln als strategische Balancearbeit in Verbindung mit einer hohen Kommunikations- und Kompromissfähigkeit begreifen.
"
"186e62769ecroot","372784695416183","Sozial-ethische Kompetenz",7,"- Die Studierenden haben sich mit Sozialplanung als einem Instrument einer bedarfsgerechten Sozialpolitik auseinandergesetzt.
- Die Studierenden haben Sozialplanung als Praxis Sozialer Arbeit auch vor dem Hintergrund ihre Rolle als Akteurin in kommunalpolitischen Räumen reflektiert.
- Die Studierenden haben Planungsprozesse als machtdurchzogene Prozesse der Aushandlung von Bedürfnissen, Rechten und Interessen sowie deren Übersetzung in Maßnahmen sozialer Dienste reflektiert.
"
"186e62769ecroot","372784695416183","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372784695416183","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372784695416183","Wissenskompetenz",10,"- Die Studierenden haben Kenntnisse über die historische Entwicklung der Sozialplanung.
- Die Studierenden haben sich mit verschiedenen Aspekten einer Theorie sozialer Planung im kommunalen Raum befasst.
- Die Studierenden kennen die politischen Rahmenbedingungen, in denen sich Sozialplanung realisiert.
- Die Studierenden wissen um Planungsaufgaben als Bestandteil der Steuerungsaufgaben öffentlicher und freier Träger der Wohlfahrtspflege.
- Die Studierenden haben sich mit den Spannungsfeldern, in denen sich Sozialplanung realisiert, auseinandergesetzt.
- Die Studierenden kennen unterschiedliche Handlungsfelder sowie ausgewählte Verfahren und Techniken der Sozialplanung.
"
"186e62769ecroot","372784728159187","Lehrinhalte",17,"- Sozialplanung im Wandel; historische Entwicklungslinien der Sozialplanung
- Sozialplanung als Bestandteil kommunaler Steuerung und einer bedarfsgerechten Sozialpolitik
- Sozialplanung als Bestandteil der Steuerungsaufgaben freier Träger
- Sozialplanung in städtischen und in ländlichen Räumen
- Integrierte Sozialplanung; das Zusammenwirken unterschiedlicher Fachplanungen im Kontext kommunaler Planungsaktivitäten (z.B. Sozialplanung und Stadtentwicklungsplanung)
- Prinzipien der Sozialplanung: Sozialraumorientierung, Beteiligungsorientierung
- Spannungsfelder der Planung in der Sozialen Arbeit
- Die einzelnen Schritte von Planungsprozessen (Auftragsklärung, Bestandsaufnahme usw.)
- Überblick über Methoden und Techniken der Sozialplanung
"
"186e62769ecroot","372784728159187","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Böhmer, Anselm (2015): Konzepte der Sozialplanung. Grundwissen für die Soziale Arbeit. Springer VS, Wiesbaden
- Böhmer, Anselm (2015): Verfahren und Handlungsfelder der Sozialplanung. Grundwissen für die Soziale Arbeit. Springer VS, Wiesbaden
- Bolay, Eberhard/Hermann, Franz (1995) (Hrsg.): Jugendhilfeplanung als politischer Prozess. Beiträge zu einer Theorie sozialer Planung im kommunalen Raum. Luchterhand, Neuwied/Kriftel/Berlin
- Maykus, Stephan / Schone, Reinhold (2010) (Hrsg.): Handbuch Jugendhilfeplanung. Grundlagen, Anforderungen und Perspektiven. Springer VS, Wiesbaden
- Nutz, Anna; Schubert, Herbert (Hrsg.) (2020): Integrierte Sozialplanung in Landkreisen und Kommunen. Kohlhammer, Stuttgart
- Lampke, Dorothea / Rohrmann, Albrecht / Schädler, Johannes (2011) (Hrsg.): Örtliche Teilhabeplanung von Menschen mit Behinderungen. Theorie und Praxis. Springer VS, Wiesbaden
"
"186e62769ecroot","372793202941042","Besonderheiten",14,"-"
"186e62769ecroot","372793202941042","Fachkompetenz",4,"-"
"186e62769ecroot","372793202941042","Handlungskompetenz",11,"- Die Studierenden sind in der Lage, für die Praxis theoriegeleitet Beteiligungsprojekte zu planen und zu realisieren.
- Die Studierenden haben die Ansätze und Wirkungen aus Beteiligungsverfahren kennen gelernt und können diesbezüglich Strategien für ihr professionelles Wirkungsfeld entwickeln. 
"
"186e62769ecroot","372793202941042","Lehrform",47,"-"
"186e62769ecroot","372793202941042","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372793202941042","Literatur",31,"-"
"186e62769ecroot","372793202941042","Methodenkompetenz",40,"- Die Studierenden reflektieren ihre eigene Haltung zu Beteiligungsprozessen und integrieren Partizipation in ihre professionelle Kompetenz.
"
"186e62769ecroot","372793202941042","Personale und Soziale Kompetenz",41,"- Die Studierenden sind in der Lage, Wirkungen und Folgen von Beteiligungsprozessen in der professionellen Praxis einzuschätzen und kritisch zu hinterfragen.
- Die Studierenden sind in der Lage, Machtungleichgewichte in Beteiligungsprozessen zu identifizieren und zu reflektieren.
"
"186e62769ecroot","372793202941042","Sachkompetenz",5,"-"
"186e62769ecroot","372793202941042","Selbstkompetenz",8,"- Die Studierenden reflektieren ihre eigene Haltung zu Beteiligungsprozessen und integrieren Partizipation in ihre professionelle Kompetenz.
"
"186e62769ecroot","372793202941042","Sozial-ethische Kompetenz",7,"- Die Studierenden sind in der Lage, Wirkungen und Folgen von Beteiligungsprozessen in der professionellen Praxis einzuschätzen und kritisch zu hinterfragen.
- Die Studierenden sind in der Lage, Machtungleichgewichte in Beteiligungsprozessen zu identifizieren und zu reflektieren.
"
"186e62769ecroot","372793202941042","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372793202941042","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372793202941042","Wissenskompetenz",10,"- Die Studierenden kennen die wesentlichen Fragestellungen, Aufgaben, Ziele und Instrumente von Bürgerbeteiligung und Beteiligungsverfahren.
- Die Studierenden haben die Bedeutung von Beteiligung/Partizipation für Planungsprozesse erkannt.
"
"186e62769ecroot","372793252172046","Lehrinhalte",17,"- Grundlagen und Verfahren der Bürgerbeteiligung als aktuelle und dynamische Aufgabe für Verwaltung, Politik und Einrichtungen. Bürger*innen und Fachöffentlichkeit haben etwas zu sagen, sind Experten in ihren Themen und wollen gehört werden. 
- Was heißt Beteiligung, was sind Beteiligungsformen, welche Instrumente und Methoden gibt es, welche Möglichkeiten gibt es, was sind verfahrensrechtliche Rahmenbedingungen? 
- Wie sind die Gestaltungsspielräume im Zusammenspiel von direkter, kooperativer und repräsentativer Demokratie? Was erwarten die unterschiedlichen Akteure?
- Moderation/Mediation in Planungsverfahren
- Beteiligung heißt Kommunikation und Methodenwissen. Was sind Anforderungen, wie ist das Repertoire, was sind Rahmenbedingungen und Stolpersteine? 
- Aspekte der internen und externen Kommunikation, Öffentlichkeitsarbeit.
"
"186e62769ecroot","372793252172046","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Olk, T. / Klein, A. / Hartnuß, B. (Hg.) 2010: Engagementpolitik. Die Entwicklung der Zivilgesellschaft als politische Aufgabe. Wiesbaden.
- Straßburger, G. / Rieger, J. (Hg.) 2014: Partizipation kompakt. Weinheim Basel.
- Vandamme, R. 2011: Bürgerorientierung in der Kommunalverwaltung. Ansätze und Perspektiven In: Klein, A. / Fuchs, P. / Flohé, A. (Hg.): Handbuch Kommunale Engagementförderung im sozialen Bereich, Berlin, S. 258 – 269.
- Nanz, P. / Fritsche, M. (Hg.) 2012: Handbuch Bürgerbeteiligung. Verfahren und Akteure, Chancen und Grenzen. Bundeszentrale für politische Bildung, Berlin.
"
"186e62769ecroot","372793279710048","Besonderheiten",14,"-"
"186e62769ecroot","372793279710048","Fachkompetenz",4,"-"
"186e62769ecroot","372793279710048","Handlungskompetenz",11,"- Die Studierenden beherrschen die Kompetenz, handlungsfeld- und leistungsbereichsübergreifende Zusammenhänge herzustellen und setzen sich exemplarisch mit internationaler Praxis und Forschung auseinander.
"
"186e62769ecroot","372793279710048","Lehrform",47,"-"
"186e62769ecroot","372793279710048","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372793279710048","Literatur",31,"-"
"186e62769ecroot","372793279710048","Methodenkompetenz",40,"- Studierende werden sich ihrer eigenen Rolle als Führungs- und Leitungskräfte im Sozialwesen im Kontext neuer Governance- und Steuerungsansätze bewusst und sind in der Lage, diese professionell auszugestalten."
"186e62769ecroot","372793279710048","Personale und Soziale Kompetenz",41,"- Die Studierenden gewinnen die Fähigkeit, kontroverse Positionen zum Management im Sozialwesen zu erörtern sowie zu professionsethischen Fragestellungen im Zusammenhang mit neuen Steuerungsansätzen Stellung zu beziehen."
"186e62769ecroot","372793279710048","Sachkompetenz",5,"-"
"186e62769ecroot","372793279710048","Selbstkompetenz",8,"- Studierende werden sich ihrer eigenen Rolle als Führungs- und Leitungskräfte im Sozialwesen im Kontext neuer Governance- und Steuerungsansätze bewusst und sind in der Lage, diese professionell auszugestalten."
"186e62769ecroot","372793279710048","Sozial-ethische Kompetenz",7,"- Die Studierenden gewinnen die Fähigkeit, kontroverse Positionen zum Management im Sozialwesen zu erörtern sowie zu professionsethischen Fragestellungen im Zusammenhang mit neuen Steuerungsansätzen Stellung zu beziehen."
"186e62769ecroot","372793279710048","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372793279710048","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372793279710048","Wissenskompetenz",10,"- Die Studierenden erlangen anwendbares Grundlagenwissen aus Sozialpolitik und Verwaltungswissenschaft und sind in der Lage, aktuelle Diskurse um die Steuerung sozialer Dienstleistungen sowie zum Sozialmanagement zu durchdringen."
"186e62769ecroot","372793302615052","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Benz, A. (Hrsg.) (2004): Governance – Regieren in komplexen Regelsystemen. Wiesbaden.
- Buestrich, M. / Burmester, M. / Dahme, H.-J. / Wohlfahrt, N. (2008): Die Ökonomisierung sozialer Dienste und sozialer Arbeit. Entwicklung - theoretische Grundlagen - Wirkungen. Baltmannsweiler.
- Clarke, J. / Newman, J. (1997): The Managerial State. London.
- Dahme, H.-J. / Schütter, S. / Wohlfahrt, N.(2009): Lehrbuch kommunale Selbstverwaltung und Soziale Dienste. Weinheim/München.
- Dahme, H-J. / Wohlfahrt, N. (Hrsg.) (2009): Kommunalisierung und Dezentralisierung der Sozialen Dienste: Local Governance im ökonomisierten Wohlfahrtsstaat. Baltmannsweiler.
- Finis Siegler, B. (1997): Ökonomik Sozialer Arbeit. Freiburg im Breisgau. Harris, J. (2003): The Social Work Business. London.
- Naschhold, F. / Bogumil, J. (2000): Modernisierung des Staates. Opladen.
"
"186e62769ecroot","372793302615052","Lehrinhalte",17,"Kommunale Sozialpolitik und Verwaltungsmanagement
- Grundlagen kommunaler Sozialpolitik in Bezug auf Steuerungsprozesse. Entwicklungslinien der Verwaltungsmodernisierung und des Sozialmanagements. New Public Management im internationalen Kontext. Verwaltungsmanagement zwischen Steuerung und Kommunikation.
- Akteure im kommunalen Steuerungsraum
- Neue Ansätze kommunaler Governance, Wohlfahrtspluralismus und Welfare-Mix, Kooperation und Steuerungsdynamiken zwischen öffentlichen und freien Trägern
- Integrative, kooperative und übergreifende Sozialplanung
- Ansätze und Konzepte ämterübergreifender Planung, Jugendhilfeplanung im kommunalen Steuerungsraum,
- Leistungs-, Entgelt- und Qualitätsentwicklungsverhandlungen/Vereinbarungen, rechtskreisübergreifende Planung, Sozialplanung im Kontext von nationaler und europäischer Projektförderung
"
"186e62769ecroot","372793683948054","Besonderheiten",14,"Die in Modul 08 zu erstellende Projekt-/Forschungsskizze ist eine Teilleistung, die Vorhaben werden in Verbindung mit den Modulen 02, 03 und 06 entwickelt. Die Prüfungsleistung in Modul 08 ist benotet.

Geplant ist, dass die Studierenden in Modul 02 Ideen für (konkrete) Praxisforschungsprojekte (Teilleistung I) entwickeln. In Modul 03 (Teilleistung II) sollen die Studierenden dann mit Verfahren der Datenanalyse vertraut gemacht werden, um auf dieser Basis Planungsentscheidungen fällen zu können. Diese werden in einer zweiten Forschungs-/Projektskizze festgehalten und reflektiert. Die dritte Teilleistung wird dann in Modul 06 erfolgen, hier werden sich die Studierenden mit den Beteiligungsmöglichkeiten und dem Einbezug von Betroffenen in entsprechende Projekte beschäftigen (Teilleistung III). Zum Abschluss der Gesamtleistung (d. h. die vierte Teilleistung) entwickeln die Studierenden ein entsprechendes Evaluationsdesign zur Überprüfung von Wirkung und Effizienz des geplanten (bzw. bereits durchgeführten) Projekts.

Prüfungsleistung: Projekt- bzw. Forschungsskizze (10 - 15 Seiten) / Präsentation (15 Minuten).
"
"186e62769ecroot","372793683948054","Fachkompetenz",4,"-"
"186e62769ecroot","372793683948054","Handlungskompetenz",11,"- Die Studierenden können eine aktuelle Entwicklung im Kontext einer internationalen Transformation in der Sozialen Arbeit einordnen. 
"
"186e62769ecroot","372793683948054","Lehrform",47,"-"
"186e62769ecroot","372793683948054","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372793683948054","Literatur",31,"-"
"186e62769ecroot","372793683948054","Methodenkompetenz",40,"- Studierende erlangen eine professionelle Haltung zu Instrumenten, Methoden und Ergebnissen von Wirkungsforschung und Controlling und können sich bei der zukünftigen Weiterentwicklung aktiv einbringen."
"186e62769ecroot","372793683948054","Personale und Soziale Kompetenz",41,"- Die Studierenden sind sich der forschungsethischen Herausforderungen der Wirkungsforschung im Prozess der Forschung wie auch bei der Verwendung seiner Ergebnisse bewusst."
"186e62769ecroot","372793683948054","Sachkompetenz",5,"-"
"186e62769ecroot","372793683948054","Selbstkompetenz",8,"- Die Studierenden erlangen eine professionelle Haltung zu Instrumenten, Methoden und Ergebnissen von Wirkungsforschung und Controlling und können sich bei der zukünftigen Weiterentwicklung aktiv einbringen."
"186e62769ecroot","372793683948054","Sozial-ethische Kompetenz",7,"- Die Studierenden sind sich der forschungsethischen Herausforderungen der Wirkungsforschung im Prozess der Forschung wie auch bei der Verwendung seiner Ergebnisse bewusst."
"186e62769ecroot","372793683948054","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372793683948054","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372793683948054","Wissenskompetenz",10,"- Die Studierenden beherrschen die Grundlagen von Wirkungsforschung, Evaluation und Controlling, sodass sie adäquat mit Daten und Forschungsergebnissen umgehen und diese für Zwecke der Sozialplanung nutzen können.
"
"186e62769ecroot","372793915448058","Lehrinhalte",17,"Vorlesung: Grundlagen von Wirkungsforschung, Evaluation und Controlling
- Wirkungsforschung im Kontext quantitativer und qualitativer Sozialforschung, Evaluation als Anwendung sozialwissenschaftlicher Forschung, Controlling als strategisches und operatives Controlling in Organisationen des Sozialwesens, Evaluation und Programmsteuerung, Internationale Ansätze zu Evidence-based Practice in Social Work. Evidenzbasierte Politikgestaltung und Steuerung sozialpolitischer Maßnahmen

Übung: Methoden und Techniken der Evaluation
- Programmevaluation, Realist Evaluation, Standards der Evaluation im fachwissenschaftlichen Diskurs (national und international). Evaluationsverfahren und konkrete Ansätze in der Umsetzung in sozialen Organisationen und der Sozialverwaltung. Möglichkeiten und Grenzen von Evaluationsmethoden in der Praxis

Seminar: Evidenzbasierung und Professionalisierung Sozialer Arbeit
- Möglichkeiten und Grenzen evidenzbasierter Professionalisierung in der Sozialen Arbeit, Funktion von Wirkungsforschung und Evidenzbasierung bei der Legitimation wohlfahrtsstaatlicher Leistungen. Wirkungsorientierte Transformation des Sozialwesens. Passungen und Spannungsfelder evidenzbasierter Ansätze zu sozialpädagogischer Professionalität. Zukünftige Entwicklungsfelder des Bezugs von (Wirkungs-)Forschung und Praxis(gestaltung) in der Sozialplanung.
"
"186e62769ecroot","372793915448058","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Hüttemann, M. / Sommerfeld, P. (2007). (Hrsg.): Evidenzbasierte Soziale Arbeit. Nutzung von Forschung in der Praxis. Baltmannsweiler.
- Kromrey, H. (2000): Fallstricke bei der Implementations- und Wirkungsforschung sowie methodische Alternativen. In: H. Müller-Kohlenberg, K. Münstermann (Hrsg.): Bewertung von Humandienstleistungen. Evaluation und Qualitätsmanage- ment in Sozialer Arbeit und Gesundheitswesen. Opladen, S. 19-58.
- Noordegraaf, M. (2006): Professional Management of Professionals: Hybrid Organisations and Professional Management in Care and Welfare. In: Duyvendak, J.W. / Knijn, T. / Kremer, M. (Hrsg.): Policy, People, and the New Professional (S. 181- 193). Amsterdam.
- Nutley, S.M. / Walter, I. / Davies, H.T.O. (2007): Using evidence: how research can inform public services. London.
- Pawson, R. / Tilley, N. (2009): Realist Evaluation. In: Otto, H.-U. / Polutta, A. / Ziegler, H. (Hrsg.): Evidence-based Practice
– Modernising the Knowledge Base of Social Work? Opladen/Farmington Hills.
- Polutta, Andreas (2014): Wirkungsorientierte Transformation der Jugendhilfe. Ein neuer Modus der Professionalisierung Sozialer Arbeit? Wiesbaden: Springer VS.
- Power, M. (1997): The Audit Society: Rituals of Verification. Oxford.
- Roberts, A.R. / Yeager, K. (Hrsg.) (2006): Foundations of Evidence-Based Social Work Practice. New York.
- Shadish, W. Cook, Th. / Campbell, D. (2002): Experimental and quasi-experimental designs for generalized causal inference, Boston.
- Wottawa, H. / Thierau, H. (1998): Lehrbuch Evaluation. Bern.
"
"186e62769ecroot","372793944312060","Besonderheiten",14,"Didaktisch orientiert sich das Modul am Modell des Case-Study-Learning (vgl. Blätte, A. 2011: Fallbasierte Lehre in politikwissenschaftlichen Studiengängen, in: ZPol 21. Jg. Heft 2, S. 341 – 360).
"
"186e62769ecroot","372793944312060","Fachkompetenz",4,"-"
"186e62769ecroot","372793944312060","Handlungskompetenz",11,"- Die Studierenden sind in der Lage, politische Reformen systematisch zu analysieren und zu bewerten. Sie können im Rahmen ihrer beruflichen Aufgabenstellung Politikberatungsprozesse gestalten."
"186e62769ecroot","372793944312060","Lehrform",47,"-"
